Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),0.1082937054183845,0.2315549077113682,0,0,9.07689606741573,20.177107137930303,FHIT
GO_Biological_Process_2023,Amino Acid Catabolic Process (GO:0009063),0.1082937054183845,0.2315549077113682,0,0,9.07689606741573,20.177107137930303,PRODH
GO_Biological_Process_2023,Neuropeptide Signaling Pathway (GO:0007218),0.11138751559456171,0.2315549077113682,0,0,8.801498127340825,19.317000229195504,KISS1R
GO_Biological_Process_2023,Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),0.11138751559456171,0.2315549077113682,0,0,8.801498127340825,19.317000229195504,PPP4R4
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),0.11138751559456171,0.2315549077113682,0,0,8.801498127340825,19.317000229195504,DACT1
GO_Biological_Process_2023,Negative Regulation Of Immune System Process (GO:0002683),0.1175433264013423,0.23455717835943532,0,0,8.297913322632423,17.765403239361255,ADTRP
GO_Biological_Process_2023,Negative Regulation Of Cell-Cell Adhesion (GO:0022408),0.1175433264013423,0.23455717835943532,0,0,8.297913322632423,17.765403239361255,ADTRP
GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),0.1175433264013423,0.23455717835943532,0,0,8.297913322632423,17.765403239361255,GNAI1
GO_Biological_Process_2023,Ceramide Biosynthetic Process (GO:0046513),0.12060539892139066,0.23745862987633806,0,0,8.067103620474407,17.063789501696803,ASAH2
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),0.12060539892139066,0.23745862987633806,0,0,8.067103620474407,17.063789501696803,SLC18A2
GO_Biological_Process_2023,Renal System Development (GO:0072001),0.12060539892139066,0.23745862987633806,0,0,8.067103620474407,17.063789501696803,PCSK5
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),0.1236569639369853,0.2413217401942048,0,0,7.848770118433039,16.40584438725849,SIRPB1
GO_Biological_Process_2023,Regulation Of Transport (GO:0051049),0.1236569639369853,0.2413217401942048,0,0,7.848770118433039,16.40584438725849,RAB25
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Organization (GO:0060236),0.12669805705880913,0.2450971147469539,0,0,7.641927853341218,15.787829590113393,GNAI1
GO_Biological_Process_2023,Regulation Of Cell-Substrate Adhesion (GO:0010810),0.12669805705880913,0.2450971147469539,0,0,7.641927853341218,15.787829590113393,PTPRO
GO_Biological_Process_2023,Microtubule Bundle Formation (GO:0001578),0.1297287138764894,0.24662514424719373,0,0,7.4456928838951315,15.206411732918752,RSPH9
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),0.1297287138764894,0.24662514424719373,0,0,7.4456928838951315,15.206411732918752,SIRPB1
GO_Biological_Process_2023,Protein Homotetramerization (GO:0051289),0.1297287138764894,0.24662514424719373,0,0,7.4456928838951315,15.206411732918752,CRYZ
GO_Biological_Process_2023,Response To Peptide Hormone (GO:0043434),0.1297287138764894,0.24662514424719373,0,0,7.4456928838951315,15.206411732918752,GNAI1
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),0.13027152088903687,0.24662514424719373,0,0,3.2635855764347386,6.651625979901403,ADTRP;GNAI1
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),0.13274896975728892,0.24918556611219914,0,0,7.259269662921349,14.658609690071554,PRODH
GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),0.13274896975728892,0.24918556611219914,0,0,7.259269662921349,14.658609690071554,EPHB3
GO_Biological_Process_2023,Cellular Response To Alcohol (GO:0097306),0.1357588600007051,0.2516367153987965,0,0,7.081940257604823,14.141749843236418,GNAI1
GO_Biological_Process_2023,Organelle Organization (GO:0006996),0.135731791051396,0.2516367153987965,0,0,2.41076995748701,4.814487123246604,SPTBN5;FAM174B;ZNF135
GO_Biological_Process_2023,Unsaturated Fatty Acid Metabolic Process (GO:0033559),0.1357588600007051,0.2516367153987965,0,0,7.081940257604823,14.141749843236418,SCD
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),0.1372927526317505,0.25341953923277283,0,0,3.157002457002457,6.2686695774026395,GPRC5B;NLRP2
GO_Biological_Process_2023,Vacuolar Transport (GO:0007034),0.13875841979142922,0.2540081816843105,0,0,6.913055109684323,13.65342794436587,SPTBN5
GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),0.13875841979142922,0.2540081816843105,0,0,6.913055109684323,13.65342794436587,PRODH
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),0.14174768418687458,0.2563029554889202,0,0,6.752025084922916,13.19147647017162,ADTRP
GO_Biological_Process_2023,Peptide Metabolic Process (GO:0006518),0.14174768418687458,0.2563029554889202,0,0,6.752025084922916,13.19147647017162,PCSK5
GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),0.14174768418687458,0.2563029554889202,0,0,6.752025084922916,13.19147647017162,PTPRO
GO_Biological_Process_2023,Negative Regulation Of Response To Stimulus (GO:0048585),0.14472668810219186,0.25852388237609275,0,0,6.598314606741573,12.753936573711638,KIF26A
GO_Biological_Process_2023,Peptidyl-Tyrosine Modification (GO:0018212),0.14472668810219186,0.25852388237609275,0,0,6.598314606741573,12.753936573711638,TPST1
GO_Biological_Process_2023,Regulation Of Epithelial Cell Migration (GO:0010632),0.14472668810219186,0.25852388237609275,0,0,6.598314606741573,12.753936573711638,RAB25
GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),0.14769546639844156,0.2596392524385302,0,0,6.45143570536829,12.339033894611811,PTPRO
GO_Biological_Process_2023,Epidermis Development (GO:0008544),0.14769546639844156,0.2596392524385302,0,0,6.45143570536829,12.339033894611811,EDAR
GO_Biological_Process_2023,Kidney Development (GO:0001822),0.14769546639844156,0.2596392524385302,0,0,6.45143570536829,12.339033894611811,PCSK5
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.14769546639844156,0.2596392524385302,0,0,6.45143570536829,12.339033894611811,ECSCR
GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),0.15065405373485857,0.26070213204899356,0,0,6.310942843185149,11.945157639976747,SIRPB1
GO_Biological_Process_2023,Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),0.15065405373485857,0.26070213204899356,0,0,6.310942843185149,11.945157639976747,SDK2
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),0.15065405373485857,0.26070213204899356,0,0,6.310942843185149,11.945157639976747,GNAI1
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),0.15065405373485857,0.26070213204899356,0,0,6.310942843185149,11.945157639976747,SDK2
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),0.15360248473886212,0.2617150028435228,0,0,6.176428400669376,11.570842412231807,PRRT1
GO_Biological_Process_2023,Endosome Organization (GO:0007032),0.15360248473886212,0.2617150028435228,0,0,6.176428400669376,11.570842412231807,LAPTM4B
GO_Biological_Process_2023,Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),0.15360248473886212,0.2617150028435228,0,0,6.176428400669376,11.570842412231807,DACT1
GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),0.15360248473886212,0.2617150028435228,0,0,6.176428400669376,11.570842412231807,SIRPB1
KEGG_2021_Human,Cocaine addiction,0.0069292789666623505,0.2630777205154156,0,0,17.27874331550802,85.90990340884508,SLC18A2;GNAI1
KEGG_2021_Human,Renin secretion,0.011131779781281707,0.2630777205154156,0,0,13.346590909090908,60.032314835796306,PRKG2;GNAI1
KEGG_2021_Human,Regulation of lipolysis in adipocytes,0.009343587756593238,0.2630777205154156,0,0,14.683522727272727,68.61705572803423,PRKG2;GNAI1
KEGG_2021_Human,Long-term depression,0.013560707243062662,0.2630777205154156,0,0,11.982374768089054,51.53114739571487,PRKG2;GNAI1
KEGG_2021_Human,Platelet activation,0.007158282470262814,0.2630777205154156,0,0,8.079310344827586,39.90763391681783,ITGA2;PRKG2;GNAI1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),0.15654079386700578,0.2646853881033724,0,0,6.04751872659176,11.214752398372436,NLRP2
GO_Biological_Process_2023,Gland Development (GO:0048732),0.15654079386700578,0.2646853881033724,0,0,6.04751872659176,11.214752398372436,EPHB3
GO_Biological_Process_2023,Phosphorylation (GO:0016310),0.15756436793152356,0.2654030988352279,0,0,2.24234693877551,4.143680488357064,PRRT1;PRKG2;EPHB3
GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),0.15946901548675782,0.26759384038118833,0,0,5.923870671864251,10.875667552814265,GPRC5B
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),0.16125700316515784,0.26957302793269783,0,0,2.8467849223946784,5.194687565428805,SLC24A2;KCNQ2
GO_Biological_Process_2023,Ceramide Metabolic Process (GO:0006672),0.16238718382505166,0.2704418136635259,0,0,5.805168539325843,10.552471500759756,ASAH2
GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),0.16529533300868252,0.27425405439268297,0,0,5.691121392377176,10.24414091100903,SIRPB1
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),0.1661398441987892,0.2746266827614314,0,0,2.791866028708134,5.011191277199595,SLC24A2;KCNQ2
GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),0.16819349706359069,0.2759619229598914,0,0,5.581460674157303,9.949736139649533,SLC24A2
GO_Biological_Process_2023,Embryonic Organ Development (GO:0048568),0.16819349706359069,0.2759619229598914,0,0,5.581460674157303,9.949736139649533,PCSK5
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Production (GO:0032732),0.1710817099014096,0.2786367554644282,0,0,5.475938096247615,9.668392970937944,NLRP2
GO_Biological_Process_2023,Protein Secretion (GO:0009306),0.1710817099014096,0.2786367554644282,0,0,5.475938096247615,9.668392970937944,PCSK5
GO_Biological_Process_2023,Positive Regulation Of Protein Binding (GO:0032092),0.1739600052851041,0.2822867485029345,0,0,5.374323761964211,9.399315309290756,DACT1
GO_Biological_Process_2023,Response To Metal Ion (GO:0010038),0.1768284168850916,0.28444923744688216,0,0,5.276404494382023,9.141768694457934,ATP7B
