Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Biological Oxidations R-HSA-211859,0.07287805139962641,0.11472261372179172,0,0,14.366666666666667,37.62583686887944,GSTM5
Reactome_2022,Signaling By NOTCH R-HSA-157118,0.0803058296052542,0.11472261372179172,0,0,12.973895582329318,32.71903674500726,GZMB
Reactome_2022,Apoptosis R-HSA-109581,0.07891731922467189,0.11472261372179172,0,0,13.214212678936605,33.55557131117735,GZMB
Reactome_2022,Programmed Cell Death R-HSA-5357801,0.09225890624060225,0.12301187498746965,0,0,11.205729166666666,26.705005808940026,GZMB
GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),0.09042935426959696,0.12520987514251886,0,0,11.445921985815604,27.506683467126628,GZMB
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),0.10180844874297688,0.13574459832396918,0,0,10.092723004694836,23.05846259011941,GZMB
GO_Biological_Process_2023,Proteolysis (GO:0006508),0.11305601089936633,0.14535772829918528,0,0,9.023809523809524,19.67074891476369,GZMB
GO_Biological_Process_2023,Gene Expression (GO:0010467),0.13297460508610304,0.1650719235551624,0,0,7.57567726737338,15.284664547262238,GZMB
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),0.13778037804267437,0.16533645365120925,0,0,7.289115646258503,14.44771475676861,GZMB
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),0.17493232714609577,0.20314721862127252,0,0,5.6056430446194225,9.772631894626402,MATK
KEGG_2021_Human,Pathways in cancer,0.2057678666231487,0.20899341788343478,0,0,4.669956140350878,7.383231510569503,GSTM5
KEGG_2021_Human,Herpes simplex virus 1 infection,0.20899341788343478,0.20899341788343478,0,0,4.588002873563219,7.182300664288217,ZFP57
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),0.21060165500547254,0.2369268618811566,0,0,4.548076923076923,7.084934290697584,MATK
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,0.19805846056191498,0.24757307570239373,0,0,4.8766209000762775,7.896190603071825,MATK
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),0.27064556843775733,0.28656589599291954,0,0,3.395799892990904,4.43812430119483,ZFP57
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),0.2654007245549572,0.28656589599291954,0,0,3.4757799671592773,4.6106722716496975,MATK
Reactome_2022,Signal Transduction R-HSA-162582,0.2759501419908481,0.30661126887872014,0,0,2.1116303676924435,2.7187981628761557,MATK;GZMB
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,0.2684020253633236,0.30661126887872014,0,0,3.4296326310102647,4.510890605361394,EDARADD
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),0.34932721843656145,0.3593079961061775,0,0,2.4817554240631163,2.6101768549476896,ZFP57
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.5594769955589411,0.5594769955589411,0,0,1.2807321166352004,0.7437888500616374,ZFP57
Reactome_2022,Metabolism R-HSA-1430728,0.5909750868403572,0.5909750868403572,0,0,1.1710069444444444,0.6159278916172949,GSTM5
Reactome_2022,Immune System R-HSA-168256,0.5821309327677635,0.5909750868403572,0,0,1.2007306477093207,0.6496671875601052,EDARADD
