Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Signal Transduction R-HSA-162582,2.2843049142894933e-13,1.2061129947448524e-10,0,0,3.368521254830643,98.04938207461323,GPR27;DOCK5;PTGDR2;FLT3;RGSL1;FASLG;TNF;ADRA1A;SPRED2;CCND1;EFHD2;PROK2;TNS4;TNS3;CMKLR1;PDGFRB;DUSP2;MEF2C;EDN3;F2R;MATK;SOX13;TAS2R13;ATP1B4;GPBAR1;MMP9;LATS2;GFOD1;CDC42EP4;XCL2;XCL1;CX3CR1;MRLN;DHH;ADRB2;HDAC9;CXCR1;P2RY2;PDGFD;CCL4;CXCR2;PLCG2;NLRP3;STOM;NCAM1;EVC2;LYN;NTRK1;JAG2;CENPU;JAG1;LAMB3;GZMB;ADCY10;DHRS9;DLG5;ID1;CENPM;NMUR1;PIK3AP1
Reactome_2022,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,1.2862181366581134e-12,3.395615880777419e-10,0,0,10.77038807649044,294.8858465297636,CX3CR1;MRLN;EDN3;PTGDR2;F2R;GPBAR1;ADRB2;ADRA1A;CXCR1;P2RY2;CCL4;CXCR2;XCL2;NLRP3;PROK2;XCL1;NMUR1;CMKLR1
Reactome_2022,GPCR Ligand Binding R-HSA-500792,1.2528322526976559e-11,2.2049847647478745e-09,0,0,7.982934939456679,200.3958491464944,CX3CR1;MRLN;EDN3;PTGDR2;DHH;F2R;TAS2R13;GPBAR1;ADRB2;ADRA1A;CXCR1;P2RY2;CCL4;CXCR2;XCL2;NLRP3;PROK2;XCL1;NMUR1;CMKLR1
Reactome_2022,Immune System R-HSA-168256,6.201993282727866e-11,8.186631133200782e-09,0,0,3.240627472962279,76.16629937623026,IFITM3;CIITA;ITGAM;FRMPD3;FLT3;FASLG;MPO;TNF;C4B;CCND1;GNLY;NAPRT;FCER1A;TNFSF11;MAP3K8;EDARADD;NANOS1;MEF2C;TNFRSF12A;CD300A;MMP9;FGR;SLC7A8;HECW2;FSCN1;KLRF1;TLR6;HLA-DQB2;PLD4;LILRA4;KLRK1;CXCR1;CCL4;CXCR2;PLCG2;NLRP3;STOM;NCAM1;HLA-DQA1;LYN;KLRC2;SIGLEC10;SH2D1B;LILRB1;P2RX1;SLCO4C1;TNFSF9;PIK3AP1;CD68
Reactome_2022,Peptide Ligand-Binding Receptors R-HSA-375276,2.3817209604652453e-09,2.515097334251299e-07,0,0,11.815846153846154,234.60885410846856,CX3CR1;MRLN;EDN3;CXCR1;CXCR2;F2R;CCL4;XCL2;PROK2;NLRP3;XCL1;NMUR1
Reactome_2022,Signaling By GPCR R-HSA-372790,8.109772963162312e-09,7.136600207582834e-07,0,0,4.871842105263158,90.76337312617738,GPR27;CX3CR1;MRLN;EDN3;PTGDR2;DHH;RGSL1;F2R;TAS2R13;GPBAR1;ADRB2;ADRA1A;CXCR1;P2RY2;CCL4;CXCR2;XCL2;NLRP3;PROK2;XCL1;NMUR1;CMKLR1
Reactome_2022,GPCR Downstream Signaling R-HSA-388396,3.598002585746579e-08,2.7139219503917055e-06,0,0,4.871513330251195,83.49920914050574,GPR27;CX3CR1;MRLN;EDN3;PTGDR2;RGSL1;F2R;TAS2R13;GPBAR1;ADRB2;ADRA1A;CXCR1;P2RY2;CCL4;CXCR2;XCL2;NLRP3;PROK2;XCL1;NMUR1
KEGG_2021_Human,MAPK signaling pathway,7.407852955621632e-08,1.6110419075036737e-05,0,0,6.297813757172063,103.3983885650809,NTRK1;PDGFRB;PLA2G4F;DUSP2;MEF2C;GADD45B;FLT3;PLA2G4C;FASLG;HSPA2;TNF;GADD45G;EFNA3;PDGFD;MAP3K8
KEGG_2021_Human,Natural killer cell mediated cytotoxicity,1.4780200986272235e-07,1.6110419075036737e-05,0,0,10.397515023550431,163.52579699264174,FCGR3A;KLRK1;KLRC2;KLRC4-KLRK1;PLCG2;SH2D1B;GZMB;FASLG;TNF;CD244
Reactome_2022,G Alpha (Q) Signaling Events R-HSA-416476,5.23028482041654e-07,3.217804486267967e-05,0,0,7.8070131600866235,112.91774909210092,MRLN;EDN3;RGSL1;P2RY2;F2R;XCL2;PROK2;NLRP3;XCL1;NMUR1;ADRA1A
Reactome_2022,Innate Immune System R-HSA-168249,5.484894010684034e-07,3.217804486267967e-05,0,0,3.2496477594596556,46.8472401788274,ITGAM;FRMPD3;PLD4;MPO;C4B;KLRK1;CXCR1;GNLY;NAPRT;CXCR2;PLCG2;NLRP3;STOM;FCER1A;MAP3K8;LYN;NANOS1;MEF2C;KLRC2;CD300A;MMP9;FGR;SLC7A8;P2RX1;SLCO4C1;TLR6;CD68
KEGG_2021_Human,Transcriptional misregulation in cancer,4.5674939551663503e-07,3.3190456074208814e-05,0,0,7.922441965291864,115.66076781496847,NTRK1;CEBPA;MEF2C;ITGAM;GADD45B;FLT3;GZMB;DEFA1;MPO;MMP9;GADD45G
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),8.088541291264777e-08,4.062093245190609e-05,0,0,4.6205471435886185,75.45460838922786,LYN;CX3CR1;NTRK1;PDGFRB;FLT3;F2R;SECTM1;FASLG;ADRB2;TNF;FGR;C1QTNF4;PDGFD;DLG5;CCL4;PLCG2;NLRP3;TNFSF11;TLR6;PIK3AP1
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),5.810549544462604e-08,4.062093245190609e-05,0,0,7.720961064334558,128.63897546536913,CIITA;F2R;PLA2G4C;TNF;HDAC9;CXCR2;CCL4;XCL2;PROK2;NLRP3;XCL1;TLR6;CMKLR1
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),1.2285401244884396e-07,4.062093245190609e-05,0,0,10.624377696647858,169.057956686293,LYN;CX3CR1;MEF2C;PLCG2;NLRP3;LILRB1;DEFA1;CD68;TNF;NUGGC
GO_Biological_Process_2023,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),1.0379862554252665e-07,4.062093245190609e-05,0,0,16.540296582849773,265.98141809479847,PDGFRB;FGR;NTRK1;FLT3;PDGFD;F2R;PIK3AP1;TNF
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),1.236181754470666e-07,4.062093245190609e-05,0,0,6.555347367647599,104.26980264662384,NTRK1;PDGFRB;MEF2C;EDN3;FLT3;F2R;ADRB2;TNF;PDGFD;CCL4;XCL2;PLCG2;XCL1;TNFSF11
Reactome_2022,Chemokine Receptors Bind Chemokines R-HSA-380108,3.5533858581479515e-06,0.00018761877331021184,0,0,17.028084918177797,213.6617625749793,CX3CR1;CXCR1;CCL4;CXCR2;XCL2;XCL1
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),8.750928442810178e-07,0.0002174354831515161,0,0,12.13873106060606,169.32238084620096,PDGFRB;FGR;NTRK1;FLT3;PDGFD;F2R;PIK3AP1;TNF
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),9.263836774562463e-07,0.0002174354831515161,0,0,9.847823300722006,136.80573823658244,PDGFRB;LYN;MEF2C;EDN3;CD300A;FLT3;PDGFD;TNFSF11;TNF
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,7.927580307413378e-06,0.0002752985896091097,0,0,10.92349360925137,128.29820969692707,CX3CR1;CXCR1;CCL4;CXCR2;XCL2;XCL1;TNF
KEGG_2021_Human,NF-kappa B signaling pathway,6.673871756215645e-06,0.0002752985896091097,0,0,9.025722339675829,107.562334645211,LYN;EDARADD;GADD45B;CCL4;PLCG2;TNFSF11;TNF;GADD45G
KEGG_2021_Human,Phospholipase D signaling pathway,9.099803079037646e-06,0.0002752985896091097,0,0,7.294961977186312,84.67450419617329,PDGFRB;PLA2G4F;CXCR1;PDGFD;F2R;PLA2G4C;CXCR2;PLCG2;FCER1A
KEGG_2021_Human,Cytokine-cytokine receptor interaction,1.0102700536114117e-05,0.0002752985896091097,0,0,5.62897434354376,64.7484470314352,CX3CR1;TNFRSF12A;CXCR1;CCL4;CXCR2;XCL2;TNFSF9;XCL1;TNFSF11;FASLG;TNF
KEGG_2021_Human,Pathways in cancer,7.300190553864251e-06,0.0002752985896091097,0,0,3.836294608959757,45.37419688990758,GSTM4;NTRK1;PDGFRB;JAG2;CEBPA;GSTM1;JAG1;GADD45B;LAMB3;FLT3;F2R;FASLG;MMP9;GADD45G;CCND1;PLCG2;GSTM5
GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1.797382287078891e-06,0.00036913738720882724,0,0,9.032809376347458,119.49665424899239,PDGFRB;MEF2C;CCND1;EDN3;FLT3;PDGFD;TNFSF11;ADRB2;TNF
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),2.1681830377361305e-06,0.00039581385900005133,0,0,10.638439186384392,138.74249244240818,PDGFRB;MEF2C;EDN3;FLT3;PDGFD;TNFSF11;TLR6;TNF
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,9.137273120730145e-06,0.00043858910979504694,0,0,3.337321528276302,38.723437493971105,EDARADD;LYN;IFITM3;CIITA;MEF2C;ITGAM;TNFRSF12A;FLT3;FASLG;MMP9;TNF;CCND1;CCL4;FSCN1;TNFSF9;TNFSF11;MAP3K8;NCAM1;HLA-DQB2;HLA-DQA1
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),3.0747088346944624e-06,0.0005051746615403002,0,0,12.782912068351727,162.24455930756852,LAT2;FCGR3A;EDN3;PTGDR2;PLCG2;TNFSF11;NMUR1
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),4.703672601129488e-06,0.0006533473365613731,0,0,7.961251296232285,97.66199878091098,PDGFRB;NTRK1;PDGFD;F2R;CCL4;XCL2;TNFSF11;XCL1;TNF
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),4.771861253034984e-06,0.0006533473365613731,0,0,16.080827067669173,197.0347418736817,EDN3;CXCR1;CCL4;CXCR2;XCL2;XCL1
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),6.243308554166361e-06,0.0007890581503457948,0,0,5.942295887047268,71.2124756876229,LYN;CEBPA;FLT3;CXCR2;CCL4;XCL2;TNFSF11;XCL1;LILRB1;TNF;LILRA4
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),7.216893208539101e-06,0.0008469539672592674,0,0,14.842105263157896,175.71696064928722,EDN3;CXCR1;CCL4;CXCR2;XCL2;XCL1
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),8.227014226034207e-06,0.0009011322915582801,0,0,14.47048872180451,169.42174668414523,EDN3;CXCR1;CCL4;CXCR2;XCL2;XCL1
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Chemotaxis (GO:2000501),1.1183720280177896e-05,0.001080873671784252,0,0,143.30297397769516,1633.8045697279656,KLRK1;CCL4;XCL1
GO_Biological_Process_2023,Positive Regulation Of I-kappaB Phosphorylation (GO:1903721),1.1183720280177896e-05,0.001080873671784252,0,0,143.30297397769516,1633.8045697279656,CX3CR1;PLCG2;TNF
KEGG_2021_Human,Chemokine signaling pathway,5.047920781709524e-05,0.0012227185893474181,0,0,5.790295369274545,57.28888726880587,LYN;FGR;CX3CR1;CXCR1;CCL4;CXCR2;PLCG2;XCL2;XCL1
KEGG_2021_Human,Fc epsilon RI signaling pathway,5.6255345420303244e-05,0.0012263665301626106,0,0,9.972647135079077,97.58843046240962,LYN;PLA2G4F;PLA2G4C;PLCG2;FCER1A;TNF
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),1.8633373200531004e-05,0.0017008128982484688,0,0,5.835809297435663,63.55520986682955,LYN;PDGFRB;NTRK1;SPRED2;PDGFD;F2R;CCL4;XCL2;XCL1;TNF
GO_Biological_Process_2023,Regulation Of I-kappaB Phosphorylation (GO:1903719),2.2194005660528854e-05,0.001856154602375072,0,0,95.53159851301115,1023.68683445688,CX3CR1;PLCG2;TNF
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),2.259469996804713e-05,0.001856154602375072,0,0,5.698406321146377,60.9603837551185,LYN;CX3CR1;MEF2C;PLCG2;GPBAR1;NLRP3;LILRB1;DEFA1;CD68;NUGGC
KEGG_2021_Human,Calcium signaling pathway,9.639470282599383e-05,0.0019103677469151502,0,0,5.296094020048392,48.97329550304804,PDGFRB;NTRK1;PDGFD;P2RX1;F2R;PLCG2;ADRB2;ADRA1A;MCOLN2
KEGG_2021_Human,Ras signaling pathway,0.00015979701443114756,0.002902979095499181,0,0,4.934716762260746,43.13735068353196,PDGFRB;NTRK1;EFNA3;PLA2G4F;FLT3;PDGFD;PLA2G4C;PLCG2;FASLG
GO_Biological_Process_2023,Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551),3.853843503323046e-05,0.0030151737504570306,0,0,71.64591078066914,728.1986128452786,TBX21;NLRP3;XCL1
KEGG_2021_Human,PI3K-Akt signaling pathway,0.0001999919231598903,0.003353710711450468,0,0,3.9696466581524055,33.81040780338774,NTRK1;PDGFRB;EFNA3;CCND1;LAMB3;PPP2R2B;FLT3;PDGFD;F2R;FASLG;PIK3AP1
GO_Biological_Process_2023,Natural Killer Cell Mediated Immunity (GO:0002228),4.9942485519237164e-05,0.0034189793211711105,0,0,23.95988805970149,237.31402983345387,FCGR3A;KLRK1;KLRC2;GZMB
GO_Biological_Process_2023,Positive Regulation Of Phosphatase Activity (GO:0010922),4.9942485519237164e-05,0.0034189793211711105,0,0,23.95988805970149,237.31402983345387,PDGFRB;MEF2C;CD300A;PLEK
GO_Biological_Process_2023,Monocyte Chemotaxis (GO:0002548),4.9942485519237164e-05,0.0034189793211711105,0,0,23.95988805970149,237.31402983345387,CCL4;XCL2;TNFSF11;XCL1
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),6.118703635647989e-05,0.003590367883346302,0,0,22.549604916593502,218.76668816967177,KLRK1;CADM1;KLRC2;SH2D1B
GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),6.118703635647989e-05,0.003590367883346302,0,0,22.549604916593502,218.76668816967177,TBX21;CCL4;XCL2;XCL1
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),5.6234844232850536e-05,0.003590367883346302,0,0,7.867705133830627,76.99315779313874,CX3CR1;MEF2C;NLRP3;LILRB1;DEFA1;CD68;NUGGC
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),6.118703635647989e-05,0.003590367883346302,0,0,22.549604916593502,218.76668816967177,PLEK;CCL4;PLCG2;CMKLR1
KEGG_2021_Human,Staphylococcus aureus infection,0.0002310556723221108,0.003597866897587154,0,0,10.00819288389513,83.79711651081095,C4B;FCGR3A;ITGAM;DEFA1;HLA-DQA1
GO_Biological_Process_2023,Lymphocyte Chemotaxis (GO:0048247),7.417022666386017e-05,0.004062056080290742,0,0,21.296019900497512,202.5069996401847,CCL4;XCL2;XCL1;DEFA1
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),7.294762252746894e-05,0.004062056080290742,0,0,3.0478508251537053,29.033122522739664,KLF10;LYN;NTRK1;PDGFRB;JAG2;CEBPA;JAG1;EDN3;FLT3;F2R;MATK;SCX;SULT2B1;NUAK1;ADGRG1;PDGFD;DLG5;CXCR2
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),8.27198920544857e-05,0.004384154278887742,0,0,6.2002424242424246,58.28259160347443,CX3CR1;MEF2C;F2R;NLRP3;LILRB1;DEFA1;CD68;NUGGC
GO_Biological_Process_2023,Peptidyl-Tyrosine Modification (GO:0018212),0.00010531004501516763,0.005121381769017951,0,0,12.013576779026216,110.02756530155271,PDGFRB;FGR;LYN;NTRK1;FLT3
GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),0.00010108995406433893,0.005121381769017951,0,0,8.89624060150376,81.84096366277167,LAT2;FCGR3A;PTGDR2;PLCG2;TNFSF11;NMUR1
GO_Biological_Process_2023,Hematopoietic Progenitor Cell Differentiation (GO:0002244),0.00010598111999185048,0.005121381769017951,0,0,19.164925373134327,175.40218044615727,LYN;FLT3;PLEK;PLD4
KEGG_2021_Human,Melanoma,0.00035357032491833187,0.00513855538881309,0,0,9.062257084304996,72.02163708574108,PDGFRB;CCND1;GADD45B;PDGFD;GADD45G
KEGG_2021_Human,Allograft rejection,0.0003790067625444577,0.0051639671396682355,0,0,13.212557900154401,104.08795652216101,GZMB;FASLG;TNF;HLA-DQA1
KEGG_2021_Human,Graft-versus-host disease,0.0004260284264752573,0.005463188057153299,0,0,12.771641791044775,99.12076922246591,GZMB;FASLG;TNF;HLA-DQA1
KEGG_2021_Human,Type I diabetes mellitus,0.00047706777083317346,0.005473724949559569,0,0,12.359171882522869,94.52111739947279,GZMB;FASLG;TNF;HLA-DQA1
KEGG_2021_Human,Autoimmune thyroid disease,0.00047706777083317346,0.005473724949559569,0,0,12.359171882522869,94.52111739947279,TPO;GZMB;FASLG;HLA-DQA1
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),0.00011714951919816578,0.005499333144073896,0,0,11.720105965104596,106.09109650931703,ITGAM;KLRK1;CADM1;KLRC2;XCL1
Reactome_2022,TNFs Bind Their Physiological Receptors R-HSA-5669034,0.00012513322546787585,0.0055058619205865375,0,0,18.251599147121535,164.01127156329983,EDARADD;TNFSF11;TNFSF9;FASLG
GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),0.0001290850757249674,0.005625413178071568,0,0,40.93574083908656,366.58115035492517,CCL4;XCL2;XCL1
GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),0.0001290850757249674,0.005625413178071568,0,0,40.93574083908656,366.58115035492517,CCL4;XCL2;XCL1
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),0.0001301069389937429,0.005625413178071568,0,0,5.079162613847378,45.444049274416074,NTRK1;KLRK1;CHN2;F2R;CCL4;PLXNA2;XCL2;XCL1;RGS9
KEGG_2021_Human,alpha-Linolenic acid metabolism,0.0005749917887765295,0.00569230596232784,0,0,22.03717472118959,164.42277189782104,FADS2;PLA2G4F;PLA2G4C
KEGG_2021_Human,Thyroid cancer,0.0005323152963914983,0.00569230596232784,0,0,11.972481343283581,90.25185179100076,NTRK1;CCND1;GADD45B;GADD45G
KEGG_2021_Human,Acute myeloid leukemia,0.0005590928778072139,0.00569230596232784,0,0,8.138767218942423,60.95281434464363,CEBPA;ITGAM;CCND1;FLT3;MPO
KEGG_2021_Human,Antigen processing and presentation,0.0006005643905208272,0.00569230596232784,0,0,8.002808988764045,59.36196162148416,CIITA;KLRC2;HSPA2;TNF;HLA-DQA1
Reactome_2022,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,0.00014489732038902933,0.005885060397339037,0,0,6.695311040538016,59.18310286319909,KLRK1;CD300A;SIGLEC10;KLRF1;SH2D1B;LILRB1;LILRA4
GO_Biological_Process_2023,Fc Receptor Signaling Pathway (GO:0038093),0.00014667222385059264,0.006024561594663093,0,0,17.421302578018995,153.7832424764102,LYN;FCGR3A;PLCG2;LILRA4
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),0.00014602661010176647,0.006024561594663093,0,0,4.123946360153257,36.42154652516642,FGR;C1QTNF4;CADM1;F2R;PLCG2;NLRP3;XCL1;LILRB1;TLR6;TNF;CD244
Reactome_2022,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,0.00016246060903224284,0.006127085826358873,0,0,6.564792086462722,57.27830325822266,LYN;GPR27;FGR;PLCG2;NLRP3;GPBAR1;ADRB2
GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),0.00015885491368142215,0.006365820077526258,0,0,10.919731018045624,95.52055744775453,CX3CR1;F2R;CXCR2;NMUR1;CMKLR1
GO_Biological_Process_2023,Regulation Of Leukocyte Chemotaxis (GO:0002688),0.00017611833527769686,0.006807988864282478,0,0,35.81737918215613,309.6181203801259,LYN;EDN3;XCL1
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),0.00017817621495078913,0.006807988864282478,0,0,3.74362251167363,32.317710538719844,LYN;CX3CR1;MEF2C;P2RY2;PLCG2;NLRP3;GPBAR1;LILRB1;DEFA1;CD68;MMP9;NUGGC
KEGG_2021_Human,Systemic lupus erythematosus,0.0008784102446620452,0.007659737333453035,0,0,10.352561516740622,72.85508354242369,C4B;FCGR3A;TNF;HLA-DQA1
KEGG_2021_Human,Glioma,0.000843451540566919,0.007659737333453035,0,0,7.385767790262173,52.27652430367315,PDGFRB;CCND1;GADD45B;PLCG2;GADD45G
GO_Biological_Process_2023,Regulation Of T Cell Activation (GO:0050863),0.00021104700010298228,0.007815135025422828,0,0,10.22153159614312,86.50921409018301,TBX21;TNFSF11;TNFSF9;HLA-DQB2;HLA-DQA1
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),0.00021404812911991918,0.007815135025422828,0,0,2.877319587628866,24.31136420334725,NTRK1;MEF2C;TNFRSF12A;GADD45B;FLT3;SCX;FASLG;LILRB1;MMP9;MPO;TNF;NUGGC;GADD45G;SH3RF2;LATS2;TNFSF9;PROK2
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),0.00022733654389149317,0.007947105140717517,0,0,15.328955223880596,128.59581737535535,KLRK1;CADM1;KLRC2;LILRB1
GO_Biological_Process_2023,Endoderm Formation (GO:0001706),0.00022733654389149317,0.007947105140717517,0,0,15.328955223880596,128.59581737535535,DUSP2;LAMB3;MMP15;MMP9
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Degranulation (GO:0043302),0.00023300792797621494,0.007975667201352524,0,0,31.8364312267658,266.293857663081,FGR;ITGAM;KLRC2
GO_Biological_Process_2023,Peptidyl-Tyrosine Phosphorylation (GO:0018108),0.0002998048049566226,0.009145065606299567,0,0,9.418374091209518,76.40541967570852,PDGFRB;FGR;LYN;NTRK1;FLT3
GO_Biological_Process_2023,Negative Regulation Of Immune Effector Process (GO:0002698),0.0003005681939988902,0.009145065606299567,0,0,28.65167286245353,232.36036502113416,CD300A;SLAMF8;LILRB1
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131),0.0003005681939988902,0.009145065606299567,0,0,28.65167286245353,232.36036502113416,CCL4;XCL2;XCL1
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),0.00029626115991603606,0.009145065606299567,0,0,14.192371475953566,115.30264639491105,LYN;CCL4;XCL2;XCL1
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),0.00029626115991603606,0.009145065606299567,0,0,14.192371475953566,115.30264639491105,NTRK1;ADRB2;TLR6;MMP9
GO_Biological_Process_2023,Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768),0.0003005681939988902,0.009145065606299567,0,0,28.65167286245353,232.36036502113416,LYN;FGR;LILRB1
KEGG_2021_Human,MicroRNAs in cancer,0.001096224500951492,0.009191420815670202,0,0,4.68812893081761,31.95373956965591,PDGFRB;ZEB2;EFNA3;CCND1;FSCN1;PLCG2;MMP9
KEGG_2021_Human,Hepatocellular carcinoma,0.0011390731277037649,0.009196960808867435,0,0,4.655614834092388,31.55361759301267,GSTM4;GSTM1;CCND1;GADD45B;PLCG2;GADD45G;GSTM5
GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.00031005155328091895,0.00926208549164636,0,0,7.1345029239766085,57.638022266400775,TPPP3;PLEK;FSCN1;PLCG2;TLR6;TNF
KEGG_2021_Human,Platelet activation,0.0012378668876782493,0.009637677911209227,0,0,5.395404398847586,36.1188097814618,LYN;PLA2G4F;P2RX1;F2R;PLA2G4C;PLCG2
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),0.0003358135757217344,0.009852530444835887,0,0,13.68496801705757,109.46543494422833,LYN;CD300A;DLG5;LILRB1
KEGG_2021_Human,Asthma,0.0013137705010097546,0.009875929973107812,0,0,15.91263940520446,105.57803970051192,FCER1A;TNF;HLA-DQA1
GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.0003532533113363445,0.009899333701466643,0,0,4.407708261320429,35.03389848252736,LYN;SPRED2;NUAK1;DUSP2;DLG5;PLEK;NLRP3;MMP9;HDAC9
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),0.00035357032491833187,0.009899333701466643,0,0,9.062257084304996,72.02163708574108,IFITM3;CIITA;CCL4;XCL2;XCL1
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),0.0003724297061578082,0.009899333701466643,0,0,6.878893662728249,54.31204521006333,LYN;CEBPA;JAG1;FLT3;PLEK;PLD4
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),0.0003790067625444577,0.009899333701466643,0,0,13.212557900154401,104.08795652216101,FCGR3A;ITGAM;PLCG2;TNF
GO_Biological_Process_2023,Regulation Of Mast Cell Degranulation (GO:0043304),0.000379584919776262,0.009899333701466643,0,0,26.04596147347077,205.14925011495615,LYN;FGR;CD300A
GO_Biological_Process_2023,Regulation Of MAPK Cascade (GO:0043408),0.0003635147110420147,0.009899333701466643,0,0,4.930322331596217,39.046628367523645,LYN;SPRED2;DUSP2;FLT3;F2R;PLCG2;ADRB2;TNF
GO_Biological_Process_2023,Regulation Of Neuroinflammatory Response (GO:0150077),0.000379584919776262,0.009899333701466643,0,0,26.04596147347077,205.14925011495615,PLCG2;MMP9;TNF
KEGG_2021_Human,B cell receptor signaling pathway,0.001374848623190446,0.009990566661850574,0,0,6.574316351136422,43.32087672964828,LYN;PLCG2;LILRB1;PIK3AP1;LILRA4
KEGG_2021_Human,Fluid shear stress and atherosclerosis,0.001480192977218025,0.010409099001081595,0,0,5.200162568583621,33.882089839477494,GSTM4;MEF2C;GSTM1;TNF;MMP9;GSTM5
GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209),0.0004260284264752573,0.010936948510919496,0,0,12.771641791044775,99.12076922246591,F2R;PLCG2;XCL1;FASLG
KEGG_2021_Human,Osteoclast differentiation,0.0016141248318236343,0.010996225416798509,0,0,5.107725064874576,32.837372233214865,FCGR3A;PLCG2;TNFSF11;LILRB1;TNF;LILRA4
GO_Biological_Process_2023,Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719),0.000470815949914539,0.01190077854937827,0,0,23.87453531598513,182.90384893842807,XCL1;LILRB1;TNF
GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),0.00048263534732768585,0.012014695085748301,0,0,8.424995071949537,64.33536157424939,C1QTNF4;F2R;PLCG2;TLR6;TNF
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,0.00191109178744023,0.012624788171574853,0,0,6.073578912435405,38.021093423751246,NTRK1;PLA2G4F;P2RY2;PLA2G4C;PLCG2
GO_Biological_Process_2023,Regulation Of Collagen Biosynthetic Process (GO:0032965),0.0005749917887765295,0.01410017177551997,0,0,22.03717472118959,164.42277189782104,CIITA;F2R;SCX
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),0.000630977147297003,0.014375203603962683,0,0,3.058268595617993,22.53405978833117,KLF10;LYN;NTRK1;CEBPA;APOBEC3G;APOBEC3H;F2R;LILRB1;SULT2B1;ADGRG1;DLG5;PLXNA2;TGFBI
