Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR10089413_1	(0.0, 0.004129422510538494)	(1.0, 0.0031592236975192815)	(2.0, 0.0018503393079734303)	(3.0, 0.0015099962163903807)	(4.0, 0.0016050270796246087)	(5.0, 0.0016713276818810473)	(6.0, 0.0018055864014503344)	(7.0, 0.0019973056429752017)	(8.0, 0.0019282425156247453)	(9.0, 0.0017818286856417774)	(10.0, 0.001811111451638371)	(11.0, 0.0021807373092180143)	(12.0, 0.00273987238824731)	(13.0, 0.0034901742037826695)	(14.0, 0.004544906284678841)	(15.0, 0.006041642380617934)	(16.0, 0.008580402942020716)	(17.0, 0.012487165929981336)	(18.0, 0.018756440378346374)	(19.0, 0.028571139532374452)	(20.0, 0.0442832772571127)	(21.0, 0.06745920528086949)	(22.0, 0.10260349702195098)	(23.0, 0.1487332460519055)	(24.0, 0.20831041473452208)	(25.0, 0.28533348189088276)	(26.0, 0.3795632128478456)	(27.0, 0.49416546136315553)	(28.0, 0.6290435390585218)	(29.0, 0.7742064976789181)	(30.0, 0.9166964370183424)	(31.0, 1.0596156727573771)	(32.0, 1.2013006122844043)	(33.0, 1.334815660098382)	(34.0, 1.4571469013217362)	(35.0, 1.5808715602025132)	(36.0, 1.6911079140592367)	(37.0, 1.7798159098582758)	(38.0, 1.8680073134647333)	(39.0, 1.9342764229351)	(40.0, 1.9880025634685858)	(41.0, 2.0403109761238216)	(42.0, 2.067973244900264)	(43.0, 2.06333828029752)	(44.0, 2.0467808098940123)	(45.0, 2.053315286751403)	(46.0, 2.059338143961382)	(47.0, 2.0369600331847773)	(48.0, 2.0194793268948485)	(49.0, 2.0164239741408645)	(50.0, 2.0236330596262144)	(51.0, 2.0350665984853373)	(52.0, 2.015207910594478)	(53.0, 1.9228782443971808)	(54.0, 1.8327215804388384)	(55.0, 1.7879062408486177)	(56.0, 1.739579179358881)	(57.0, 1.7227112011348054)	(58.0, 1.7346585696614156)	(59.0, 1.8433070240940974)	(60.0, 1.8705853018824714)	(61.0, 1.7526028276621208)	(62.0, 1.6050513898454362)	(63.0, 1.4800570744314485)	(64.0, 1.4238336112129701)	(65.0, 1.2758578495418444)	(66.0, 1.1147164457776464)	(67.0, 1.0111648501434285)	(68.0, 0.9214214599391513)	(69.0, 0.8237081848386313)	(70.0, 0.695665146730885)	(71.0, 0.6979729601944279)	(72.0, 0.7700312172518189)	(73.0, 0.8243993686171547)	(74.0, 1.0252708557785044)	(75.0, 1.5550513431587623)	(76.0, 1.7496983087782698)	(77.0, 1.8786667927925123)	(78.0, 2.1131880456190797)	(79.0, 1.8000845564730878)	(80.0, 1.4749580056129097)	(81.0, 1.4939299229485894)	(82.0, 1.8471403039145573)	(83.0, 1.8696233906447342)	(84.0, 1.7376398867428804)	(85.0, 1.4543451483713827)	(86.0, 1.456015923548245)	(87.0, 1.5926156068822035)	(88.0, 1.0988683918182824)	(89.0, 0.7065412080260349)	(90.0, 0.4821125643779538)	(91.0, 0.3612454614544294)	(92.0, 0.2820366844436814)	(93.0, 0.2311664423523916)	(94.0, 0.19204300946588615)	(95.0, 0.12432246931112254)	(96.0, 0.0581108203627117)	(97.0, 0.01624254254278976)	(98.0, 0.007108529571927785)	(99.0, 0.0045360662043779825)	(100.0, 0.002779652749601173)
SRR10089413_2	(0.0, 0.007480184432744806)	(1.0, 0.005463695588545205)	(2.0, 0.003853378106495976)	(3.0, 0.004766849210760689)	(4.0, 0.005486905380668083)	(5.0, 0.005977626699837512)	(6.0, 0.006761786105131903)	(7.0, 0.007292295639369123)	(8.0, 0.007248639125614186)	(9.0, 0.007054671577158702)	(10.0, 0.007046382365686246)	(11.0, 0.007363030243934086)	(12.0, 0.007812305505741232)	(13.0, 0.008352209479647236)	(14.0, 0.009354098839618154)	(15.0, 0.010983757815103114)	(16.0, 0.013453942833895172)	(17.0, 0.017378608159054273)	(18.0, 0.023855798003631835)	(19.0, 0.03423720645173644)	(20.0, 0.050740473879299294)	(21.0, 0.07570702622024031)	(22.0, 0.11291508606370518)	(23.0, 0.16381471280327564)	(24.0, 0.22958629015262952)	(25.0, 0.3124679052093301)	(26.0, 0.4145788330398354)	(27.0, 0.5370010920483501)	(28.0, 0.6729646069182699)	(29.0, 0.8158899541968568)	(30.0, 0.9589772174062057)	(31.0, 1.1016859399583123)	(32.0, 1.238826522857321)	(33.0, 1.370758717881136)	(34.0, 1.4919840147530279)	(35.0, 1.6040403385081867)	(36.0, 1.7077328478876368)	(37.0, 1.7916904025934624)	(38.0, 1.8697322233784446)	(39.0, 1.9357729237936039)	(40.0, 1.9831932921711353)	(41.0, 2.008570436787012)	(42.0, 2.0133803898974296)	(43.0, 2.0135550159524493)	(44.0, 1.998505123603057)	(45.0, 2.001710837986505)	(46.0, 2.0118369387212582)	(47.0, 1.9922699787334754)	(48.0, 1.986144804069428)	(49.0, 1.980560085993385)	(50.0, 1.9669972781821514)	(51.0, 1.9390300312881814)	(52.0, 1.8854170693266268)	(53.0, 1.8351197919540547)	(54.0, 1.7811736036913075)	(55.0, 1.741682695008328)	(56.0, 1.705986034723341)	(57.0, 1.6506693634971477)	(58.0, 1.6183563593352175)	(59.0, 1.6625384090975093)	(60.0, 1.6849038068783933)	(61.0, 1.6979372103835857)	(62.0, 1.681113979393186)	(63.0, 1.6054682933378421)	(64.0, 1.577192135162998)	(65.0, 1.4113891168345292)	(66.0, 1.17589206628794)	(67.0, 1.006242301222153)	(68.0, 0.8603394691826596)	(69.0, 0.8007776164543722)	(70.0, 0.7576914004487392)	(71.0, 0.7790908287860331)	(72.0, 0.8683788990827463)	(73.0, 0.8442462414159344)	(74.0, 0.9636865947507574)	(75.0, 1.296847687479928)	(76.0, 1.5329017730374663)	(77.0, 1.9936763816133023)	(78.0, 2.2833484026592785)	(79.0, 1.8388593315563289)	(80.0, 1.3588985141063452)	(81.0, 1.2769922629329038)	(82.0, 1.4328946470786705)	(83.0, 1.6284526189086694)	(84.0, 1.818668470251719)	(85.0, 1.7228661849658518)	(86.0, 1.6282923608202022)	(87.0, 1.7403680260687966)	(88.0, 1.5142853092985253)	(89.0, 0.9647404298359558)	(90.0, 0.5131662933804485)	(91.0, 0.3388237293930548)	(92.0, 0.24010198382658793)	(93.0, 0.16769627422877798)	(94.0, 0.1421511349270595)	(95.0, 0.1150747019593292)	(96.0, 0.0929496913111463)	(97.0, 0.07353470020035853)	(98.0, 0.05535590682716312)	(99.0, 0.04049942941212829)	(100.0, 0.03941575316562914)
SRR10089428_1	(0.0, 0.005373942659754565)	(1.0, 0.0037755021108908248)	(2.0, 0.00173887669060026)	(3.0, 0.0013157600747245642)	(4.0, 0.001418826942694285)	(5.0, 0.0015146610479994638)	(6.0, 0.0017232057048270862)	(7.0, 0.0020360226900685194)	(8.0, 0.0019757496678640043)	(9.0, 0.001575536800426024)	(10.0, 0.0014441416120201812)	(11.0, 0.0017003019563893705)	(12.0, 0.0021011175540493958)	(13.0, 0.0027032450458725015)	(14.0, 0.003589258472278873)	(15.0, 0.004829677269247793)	(16.0, 0.006840385289990416)	(17.0, 0.010203017198780313)	(18.0, 0.015758984385592513)	(19.0, 0.024805965018490226)	(20.0, 0.03899242625476694)	(21.0, 0.05992826051750526)	(22.0, 0.0913877644571519)	(23.0, 0.13241440521132122)	(24.0, 0.18892217171872025)	(25.0, 0.26374449875318323)	(26.0, 0.3577246058953513)	(27.0, 0.4768403714874683)	(28.0, 0.621849427418645)	(29.0, 0.782281747001735)	(30.0, 0.9456288699386355)	(31.0, 1.1135266060519768)	(32.0, 1.283384420847409)	(33.0, 1.4453657571011551)	(34.0, 1.592483766079268)	(35.0, 1.7421386665619685)	(36.0, 1.875035858681148)	(37.0, 1.9789308779759585)	(38.0, 2.0844605016329556)	(39.0, 2.1709721785937623)	(40.0, 2.236056796160864)	(41.0, 2.2932287713729567)	(42.0, 2.3315835090527997)	(43.0, 2.335419284185895)	(44.0, 2.3152211917149406)	(45.0, 2.3278646635827815)	(46.0, 2.353691050867194)	(47.0, 2.3341921254538116)	(48.0, 2.3035053216588266)	(49.0, 2.2911553794091213)	(50.0, 2.299341661284939)	(51.0, 2.312427537135761)	(52.0, 2.2826267467671824)	(53.0, 2.162129523506138)	(54.0, 2.0468579712702253)	(55.0, 1.9945602753638114)	(56.0, 1.9329919859121212)	(57.0, 1.9027584352441145)	(58.0, 1.9072318989521337)	(59.0, 2.035724338608607)	(60.0, 2.103375984191399)	(61.0, 1.99961416827566)	(62.0, 1.8128395243380866)	(63.0, 1.6484328016708307)	(64.0, 1.5367583434000833)	(65.0, 1.3018406229766535)	(66.0, 1.0962644124926038)	(67.0, 0.9985437615924233)	(68.0, 0.9231108688430287)	(69.0, 0.8004432140523996)	(70.0, 0.6375529606238094)	(71.0, 0.6050748426089064)	(72.0, 0.6491434627937377)	(73.0, 0.7025718805967079)	(74.0, 0.782774780323368)	(75.0, 1.1038961825641393)	(76.0, 1.2949369510133484)	(77.0, 1.3986240283815536)	(78.0, 1.522178299328811)	(79.0, 1.2743500975491742)	(80.0, 1.1358969382431825)	(81.0, 1.1945666980570575)	(82.0, 1.5155139112636578)	(83.0, 1.7177678727637948)	(84.0, 1.5129257876901958)	(85.0, 1.0561683872012722)	(86.0, 0.9786928417293663)	(87.0, 1.0802715687808577)	(88.0, 0.7385970659683466)	(89.0, 0.4617486094576798)	(90.0, 0.3251494483146991)	(91.0, 0.24765582093613203)	(92.0, 0.1715876505327017)	(93.0, 0.11931526929561395)	(94.0, 0.09386920478131178)	(95.0, 0.060225406516973515)	(96.0, 0.028685136727572818)	(97.0, 0.011306616235344983)	(98.0, 0.007592592607102764)	(99.0, 0.005663253166336237)	(100.0, 0.0034669042372037074)
SRR10089428_2	(0.0, 0.010459385016618654)	(1.0, 0.007414056810546437)	(2.0, 0.004767858929641476)	(3.0, 0.005470858867927003)	(4.0, 0.006065936860283622)	(5.0, 0.006685734404501051)	(6.0, 0.0075135379338887275)	(7.0, 0.00803144269116769)	(8.0, 0.008134541309904247)	(9.0, 0.007845744594262079)	(10.0, 0.0075394633175476285)	(11.0, 0.007753498461708318)	(12.0, 0.008094145944668285)	(13.0, 0.008627123599423352)	(14.0, 0.009378356809632416)	(15.0, 0.01061855481396632)	(16.0, 0.012743230442198054)	(17.0, 0.01625099514283717)	(18.0, 0.022205995477696656)	(19.0, 0.03136850839547125)	(20.0, 0.0458101529252768)	(21.0, 0.06740057127004934)	(22.0, 0.10003339430581626)	(23.0, 0.14611244772206677)	(24.0, 0.20861372439648299)	(25.0, 0.29051020262725186)	(26.0, 0.3952180038983577)	(27.0, 0.5251656734511506)	(28.0, 0.6733967676424587)	(29.0, 0.8365729411392742)	(30.0, 1.0047925061315945)	(31.0, 1.173112758079055)	(32.0, 1.3382393645092785)	(33.0, 1.496175595927501)	(34.0, 1.6402116012932595)	(35.0, 1.7744707224401173)	(36.0, 1.8999170218906465)	(37.0, 2.008016828009775)	(38.0, 2.102848866854537)	(39.0, 2.180341647358687)	(40.0, 2.234910359549379)	(41.0, 2.2615260819126846)	(42.0, 2.2704317526574664)	(43.0, 2.2743880867869946)	(44.0, 2.26270237083172)	(45.0, 2.2738038612808205)	(46.0, 2.296597699760085)	(47.0, 2.281450040712499)	(48.0, 2.265297923777105)	(49.0, 2.2498210726486407)	(50.0, 2.2289776671027837)	(51.0, 2.1899515238735523)	(52.0, 2.1267918630373797)	(53.0, 2.0613845317295705)	(54.0, 1.9866464739681535)	(55.0, 1.931754598855574)	(56.0, 1.8900466857073936)	(57.0, 1.8242221365974463)	(58.0, 1.7765700756005893)	(59.0, 1.8275393798739874)	(60.0, 1.867519336055507)	(61.0, 1.8990241034441617)	(62.0, 1.8675114981488192)	(63.0, 1.7695569578629073)	(64.0, 1.7618944997019543)	(65.0, 1.581556325138846)	(66.0, 1.2448121197092894)	(67.0, 1.0034166520499754)	(68.0, 0.8435896763723505)	(69.0, 0.7483892559132725)	(70.0, 0.6639906767014703)	(71.0, 0.6367991696545772)	(72.0, 0.682787785685971)	(73.0, 0.676893076941016)	(74.0, 0.7227816089331685)	(75.0, 0.9032632774802495)	(76.0, 1.0933451758878112)	(77.0, 1.453790005308795)	(78.0, 1.6379078596430114)	(79.0, 1.2853425381066363)	(80.0, 0.9776588790110097)	(81.0, 0.9416623881744751)	(82.0, 0.9942288166644411)	(83.0, 1.0956875041555978)	(84.0, 1.2390156862558785)	(85.0, 1.2160524284089824)	(86.0, 1.1948762132868531)	(87.0, 1.2868245053864868)	(88.0, 1.151134664811197)	(89.0, 0.7701496965415755)	(90.0, 0.43019315520191137)	(91.0, 0.29478186177197996)	(92.0, 0.2266276456281254)	(93.0, 0.17892373386395077)	(94.0, 0.17012658798099697)	(95.0, 0.16996018319286077)	(96.0, 0.1781302965408086)	(97.0, 0.17579218868431523)	(98.0, 0.1477608197900536)	(99.0, 0.10854596388442121)	(100.0, 0.07895123406393798)
SRR10089431_1	(0.0, 0.0032655007328484696)	(1.0, 0.0023707252067628214)	(2.0, 0.0012417602693839827)	(3.0, 0.0009681177823221763)	(4.0, 0.0009645771216762751)	(5.0, 0.0011107558254856318)	(6.0, 0.0013960319118125426)	(7.0, 0.0017187378392532684)	(8.0, 0.0018021962687638008)	(9.0, 0.00146684512473057)	(10.0, 0.0012700855545511938)	(11.0, 0.0015133795217909883)	(12.0, 0.0019554562938649605)	(13.0, 0.0025730486722429003)	(14.0, 0.003656996638552422)	(15.0, 0.005130923084574795)	(16.0, 0.007394922663296875)	(17.0, 0.011027134677327986)	(18.0, 0.016520216765112124)	(19.0, 0.025487192755189212)	(20.0, 0.03995787281498814)	(21.0, 0.06080477688939174)	(22.0, 0.09200254945775617)	(23.0, 0.13281827376637984)	(24.0, 0.18738845306700294)	(25.0, 0.2595708900376669)	(26.0, 0.3490347858123118)	(27.0, 0.4598564524116975)	(28.0, 0.5961481142717066)	(29.0, 0.746444100603583)	(30.0, 0.8972054309060636)	(31.0, 1.0544497108511897)	(32.0, 1.2139483800104274)	(33.0, 1.3670551450864858)	(34.0, 1.5116587607170802)	(35.0, 1.6563610090370964)	(36.0, 1.7849739895734726)	(37.0, 1.8939843553481481)	(38.0, 2.001459086019829)	(39.0, 2.0847556567579777)	(40.0, 2.15318549925265)	(41.0, 2.2188005165338307)	(42.0, 2.262506431546837)	(43.0, 2.272403589669459)	(44.0, 2.255194461504387)	(45.0, 2.2620572734534714)	(46.0, 2.28019000823846)	(47.0, 2.2645519217828407)	(48.0, 2.240042457174584)	(49.0, 2.2296248219370147)	(50.0, 2.2425568320418376)	(51.0, 2.2671017032565537)	(52.0, 2.2479593743788198)	(53.0, 2.1324817390300734)	(54.0, 2.024451630445649)	(55.0, 1.9828301529357513)	(56.0, 1.9304799678601083)	(57.0, 1.931929615490273)	(58.0, 1.9896444072531203)	(59.0, 2.1751360778312474)	(60.0, 2.2303734187592914)	(61.0, 2.08148610955582)	(62.0, 1.8985593947113162)	(63.0, 1.7538050480989391)	(64.0, 1.6735676081588495)	(65.0, 1.4171807836591754)	(66.0, 1.1989546937923625)	(67.0, 1.0788221013115835)	(68.0, 0.9556121689208528)	(69.0, 0.8342954783583517)	(70.0, 0.6901582183156888)	(71.0, 0.7090056607424855)	(72.0, 0.7930740955014405)	(73.0, 0.8530007885506486)	(74.0, 0.9896323538326642)	(75.0, 1.4741333217658263)	(76.0, 1.7737814554631148)	(77.0, 1.8846157672790929)	(78.0, 2.001028137038357)	(79.0, 1.6573700973211782)	(80.0, 1.3551590311249209)	(81.0, 1.365443638683937)	(82.0, 1.6597620664918162)	(83.0, 1.5563636478408949)	(84.0, 1.2101927506824535)	(85.0, 0.8643931170831681)	(86.0, 0.6492413322743251)	(87.0, 0.6473556775760508)	(88.0, 0.40113611302541424)	(89.0, 0.2140015759075888)	(90.0, 0.11908000465161879)	(91.0, 0.0640186851385428)	(92.0, 0.03633274212224882)	(93.0, 0.019075056325461817)	(94.0, 0.01252432832188057)	(95.0, 0.008978103780678492)	(96.0, 0.006617494747189672)	(97.0, 0.005249282311880641)	(98.0, 0.004301396876106473)	(99.0, 0.0036509269345880195)	(100.0, 0.0028254471954292986)
SRR10089431_2	(0.0, 0.007235715186564441)	(1.0, 0.0057030591515921545)	(2.0, 0.004448699854564655)	(3.0, 0.005121671966322047)	(4.0, 0.005823991734080889)	(5.0, 0.006534407406943579)	(6.0, 0.00741028314036617)	(7.0, 0.007959286705220885)	(8.0, 0.008207223799026239)	(9.0, 0.008040245756259369)	(10.0, 0.0079157712152877)	(11.0, 0.008379261782483017)	(12.0, 0.008821500598780731)	(13.0, 0.0094423553214321)	(14.0, 0.010465475328930933)	(15.0, 0.01210692008873618)	(16.0, 0.014514945863062066)	(17.0, 0.018504203102983327)	(18.0, 0.02486758451460811)	(19.0, 0.034943950404485336)	(20.0, 0.05055892737353279)	(21.0, 0.07317585026927106)	(22.0, 0.1068290098037616)	(23.0, 0.15388848219615592)	(24.0, 0.21553171564499507)	(25.0, 0.2963860259111973)	(26.0, 0.3992642340242809)	(27.0, 0.524107644672243)	(28.0, 0.665662521436755)	(29.0, 0.8172295028443823)	(30.0, 0.9736747730711475)	(31.0, 1.132494167469616)	(32.0, 1.2880610319926136)	(33.0, 1.4371289086934966)	(34.0, 1.5734705285651993)	(35.0, 1.7028461280891096)	(36.0, 1.8256513946271777)	(37.0, 1.9307600245963716)	(38.0, 2.0218860144630817)	(39.0, 2.097658626294412)	(40.0, 2.1553080485567087)	(41.0, 2.1898370838246217)	(42.0, 2.202306801660824)	(43.0, 2.20691539564119)	(44.0, 2.193257097736929)	(45.0, 2.204627290461215)	(46.0, 2.226991216322458)	(47.0, 2.2092217166076487)	(48.0, 2.196453462270742)	(49.0, 2.1851050272914225)	(50.0, 2.1681866096006552)	(51.0, 2.1342875369486354)	(52.0, 2.0744679061244384)	(53.0, 2.013453117309285)	(54.0, 1.9555851056091846)	(55.0, 1.9169484104892065)	(56.0, 1.8741165185432278)	(57.0, 1.8113550382019197)	(58.0, 1.7756060512336704)	(59.0, 1.8452890244447)	(60.0, 1.9055837836996794)	(61.0, 1.9806793754667005)	(62.0, 1.973128425975155)	(63.0, 1.859442184548434)	(64.0, 1.892152677132395)	(65.0, 1.7432467185335885)	(66.0, 1.3656020930950659)	(67.0, 1.0725839637070693)	(68.0, 0.8884754917345237)	(69.0, 0.8016904249856835)	(70.0, 0.732166333912317)	(71.0, 0.7448627370914271)	(72.0, 0.8602395047026457)	(73.0, 0.8586005899131853)	(74.0, 0.930885890621033)	(75.0, 1.2159492872504296)	(76.0, 1.4918056158004744)	(77.0, 1.9856315394199107)	(78.0, 2.238119543881766)	(79.0, 1.7146671615288662)	(80.0, 1.2176575232273414)	(81.0, 1.1846196524807435)	(82.0, 1.2373133688313471)	(83.0, 1.2134026191012002)	(84.0, 1.197400556669375)	(85.0, 1.0060639594212997)	(86.0, 0.9282066520257282)	(87.0, 0.9040919866857782)	(88.0, 0.5491103296032716)	(89.0, 0.2529413751476712)	(90.0, 0.14760960179405258)	(91.0, 0.10259080348189699)	(92.0, 0.08529896216821493)	(93.0, 0.07867904176361197)	(94.0, 0.08141090374209178)	(95.0, 0.08507885474820408)	(96.0, 0.08981344125174837)	(97.0, 0.09657706397194465)	(98.0, 0.0918561393082631)	(99.0, 0.07746718596837968)	(100.0, 0.07526611176827092)
SRR10089494_1	(0.0, 0.0066350299353855535)	(1.0, 0.004713644949982183)	(2.0, 0.0022648209489778866)	(3.0, 0.0015910530967506173)	(4.0, 0.0014720244162112783)	(5.0, 0.0016396473745854852)	(6.0, 0.001996187413081763)	(7.0, 0.002397499707560728)	(8.0, 0.0027098134931960584)	(9.0, 0.002256084899030045)	(10.0, 0.0017341059146465207)	(11.0, 0.0019404950946642738)	(12.0, 0.0024362659292042742)	(13.0, 0.0032700126961013893)	(14.0, 0.00432652873666846)	(15.0, 0.005783265065471016)	(16.0, 0.008091766264188109)	(17.0, 0.011752717195455401)	(18.0, 0.017460087827004547)	(19.0, 0.026395974917402833)	(20.0, 0.040171633678905264)	(21.0, 0.060831845802428466)	(22.0, 0.09205285030664846)	(23.0, 0.1325226016900238)	(24.0, 0.18735005116267653)	(25.0, 0.25978173328647314)	(26.0, 0.35190665600519133)	(27.0, 0.4682080509514388)	(28.0, 0.6109725791990632)	(29.0, 0.7721696268335112)	(30.0, 0.9399580241536056)	(31.0, 1.1167887791728375)	(32.0, 1.2961082164209607)	(33.0, 1.4670727139002173)	(34.0, 1.6276325758915948)	(35.0, 1.783923239474086)	(36.0, 1.9216689070266757)	(37.0, 2.032319715666035)	(38.0, 2.1325779008861936)	(39.0, 2.214056854737224)	(40.0, 2.2786299139298154)	(41.0, 2.3301283823692187)	(42.0, 2.3600619115123753)	(43.0, 2.35650197115863)	(44.0, 2.338385041576172)	(45.0, 2.3490796047216955)	(46.0, 2.363879565339582)	(47.0, 2.3523982116956317)	(48.0, 2.3410140466073504)	(49.0, 2.3464118334688733)	(50.0, 2.3562448036882904)	(51.0, 2.362354578620562)	(52.0, 2.3307699360372633)	(53.0, 2.208483254870501)	(54.0, 2.0962337490906866)	(55.0, 2.051462039111121)	(56.0, 2.002418400707061)	(57.0, 1.9974863545083827)	(58.0, 2.0244867548815515)	(59.0, 2.120855213862434)	(60.0, 2.1079094798459765)	(61.0, 1.9518339414934507)	(62.0, 1.7865511524990214)	(63.0, 1.6441196861556584)	(64.0, 1.5284614828868206)	(65.0, 1.2977211096425811)	(66.0, 1.1212840228741239)	(67.0, 1.010787187115095)	(68.0, 0.9123280821810702)	(69.0, 0.8224581523551386)	(70.0, 0.6851842314997325)	(71.0, 0.6898378161063233)	(72.0, 0.7497769468047067)	(73.0, 0.7917695008946152)	(74.0, 0.949774068276249)	(75.0, 1.3740174018620541)	(76.0, 1.5985022173405175)	(77.0, 1.7337952388702504)	(78.0, 1.8640366395176442)	(79.0, 1.5158832089712941)	(80.0, 1.1855578723560019)	(81.0, 1.1731171912271539)	(82.0, 1.4333215309298537)	(83.0, 1.5131280772189937)	(84.0, 1.240907300813038)	(85.0, 0.8061544991399796)	(86.0, 0.5736166836189716)	(87.0, 0.5498797439044429)	(88.0, 0.36682018527240007)	(89.0, 0.1962084058097877)	(90.0, 0.10788584883086755)	(91.0, 0.05356454425206789)	(92.0, 0.02744211689865684)	(93.0, 0.013974403897815822)	(94.0, 0.008896574865633)	(95.0, 0.006685262222585642)	(96.0, 0.0056063600540272275)	(97.0, 0.004995928563921808)	(98.0, 0.004187297940624737)	(99.0, 0.003492235966649605)	(100.0, 0.002299219145647512)
SRR10089494_2	(0.0, 0.01261886617805457)	(1.0, 0.008513966703394877)	(2.0, 0.004759651965030451)	(3.0, 0.005171397901427072)	(4.0, 0.005364710980318856)	(5.0, 0.005692906348719876)	(6.0, 0.0062892280497080875)	(7.0, 0.006862068218514529)	(8.0, 0.007285827962073917)	(9.0, 0.006949987443660228)	(10.0, 0.006467796910718295)	(11.0, 0.006793261868400505)	(12.0, 0.007334975355012507)	(13.0, 0.008015939788283844)	(14.0, 0.00901909268637482)	(15.0, 0.010715769907043657)	(16.0, 0.013205904482598828)	(17.0, 0.017158447039148896)	(18.0, 0.023630066524873525)	(19.0, 0.03356766937705619)	(20.0, 0.049322139224592734)	(21.0, 0.07244216502719246)	(22.0, 0.10545610711047389)	(23.0, 0.15252401924561668)	(24.0, 0.21591105016494605)	(25.0, 0.29941192468546474)	(26.0, 0.4068350196777697)	(27.0, 0.5375108384336086)	(28.0, 0.6885298552910168)	(29.0, 0.8539457817865692)	(30.0, 1.0270232407591038)	(31.0, 1.2045862184605003)	(32.0, 1.3785707198738235)	(33.0, 1.5442394824019376)	(34.0, 1.6921201651791455)	(35.0, 1.8296646051392238)	(36.0, 1.9526750688430743)	(37.0, 2.0548437614481005)	(38.0, 2.14640371624626)	(39.0, 2.215066992838619)	(40.0, 2.2618798846126245)	(41.0, 2.2875544826837433)	(42.0, 2.2948266585922235)	(43.0, 2.285763333252204)	(44.0, 2.2666870457241624)	(45.0, 2.2782028259718174)	(46.0, 2.3016608766214057)	(47.0, 2.298386022005265)	(48.0, 2.2959472191512234)	(49.0, 2.292952504674832)	(50.0, 2.276993254023384)	(51.0, 2.2364635833955053)	(52.0, 2.166449299579479)	(53.0, 2.0958212194338643)	(54.0, 2.0347441159826487)	(55.0, 1.9950521353633004)	(56.0, 1.95113730152624)	(57.0, 1.892537772761273)	(58.0, 1.8522904266017188)	(59.0, 1.877434232829101)	(60.0, 1.8810804233030005)	(61.0, 1.8868268457018091)	(62.0, 1.8467045523531764)	(63.0, 1.7271791848908158)	(64.0, 1.6993344563803865)	(65.0, 1.5649889656184661)	(66.0, 1.2937810914940264)	(67.0, 1.0449680460852702)	(68.0, 0.8714711960263263)	(69.0, 0.7898450215053427)	(70.0, 0.7116209387399972)	(71.0, 0.732576294924724)	(72.0, 0.8247844492275294)	(73.0, 0.7977118808683795)	(74.0, 0.8911350679410556)	(75.0, 1.1375977758030598)	(76.0, 1.3579331834967663)	(77.0, 1.8149034587111905)	(78.0, 2.0712426082252757)	(79.0, 1.590046490867134)	(80.0, 1.0730344839460668)	(81.0, 1.0572401501020356)	(82.0, 1.1643132064401893)	(83.0, 1.1340012788042426)	(84.0, 1.051606220624842)	(85.0, 0.8893384576880783)	(86.0, 0.800226589140404)	(87.0, 0.7409679392279162)	(88.0, 0.4723998261864223)	(89.0, 0.23445927625996948)	(90.0, 0.14842294234596332)	(91.0, 0.10446442193740191)	(92.0, 0.08743594244846839)	(93.0, 0.08232625182928645)	(94.0, 0.08639893245746418)	(95.0, 0.09235177390661481)	(96.0, 0.09712343967880802)	(97.0, 0.09580901995877265)	(98.0, 0.0804695725404953)	(99.0, 0.05632455055405412)	(100.0, 0.040269189445304665)
